id,sust_score,name
804990112841,0.0,"BOYS SHORTS_128,light blue"
832517511120,0.0,"Leggings Trend_S,black"
241102456000,-7.78,Optigal Pouletflügeli
724402000000,0.0,KIDS STICKERS DRESS UP
111440000200,0.07799999999999985,Landbrot IP-SUISSE
806464217980,0.0,"BOXER 3 PCS_6-8 // 122/1,grey"
220651518000,-7.593,M-Classic Appenzell Mini Cordon Bleu
230500150611,-10.73,Cervelas IP-SUISSE
230110008500,-3.7329999999999997,Migros Bio Bratwurst und Cervelas Mix
227220625000,-26.769,M-Budget Hackballs Rinds
815329900000,-3.0,LADIES SLIP BRAZIL EA COTTON BASICS BIO
109043200000,-3.0,Adult Lachs
264400902200,-3.4,Kiwi Gold
130149300000,0.0,Garofalo Ravioli Kürbis
230104076200,-10.73,Grill mi Grillschnecken Mix
704264300000,-3.0,OSRAM LED SST 150W R7S DIM
818515424281,-3.0,"LADY'S SHORTY_M = 40/42,light grey"
109702400000,-3.66,Patissier Maisstärke
204036400000,-3.79,Alpro this is not Mlk 3.5%
888300722282,-3.0,"MAMA sport tight_M,med.grey"
212804500000,-6.443,Cantadou Le Marché du Mexique
823722629443,-3.0,Men's socks Wool 2-prs
831222600000,-3.0,BIO Lady's socks 10-prs HIT
844443702260,-3.0,"KK-SCHUH RIALTO_022,green"
844977603238,-3.0,"KI-CLOGS LOS ANG_032,rose"
806239600000,0.0,PYJAMA
806464718380,0.0,"BOXER 3-PCS_10-12 // 146,grey"
233700173000,-7.599,Rahmblutwurst & Leberwurst
241102446000,-7.78,Optigal Pouletflügel
848128004020,-3.0,"UX-GYMSCHUH_040,black"
844453802538,0.0,"KI-SCHUH VALENCI_025,rose"
111793200000,-4.66,Teigosterhase Branchli
702102100000,-3.0,"TRICHTER, 1 KLEIN / 1 GROSS"
843505004340,0.0,"SORT KW30 UNISEX_043,blue"
120303800000,-3.426,Valais ohne Co2
507045900000,-3.0,HYGO UPOW ACTIVE POWDER
740119900000,-3.0,ENCHANTIMALS HHB89 CITY TAILS PRITA
221824010092,-10.719999999999999,Hors Line Pferde Geschnetzeltes
896400300000,0.0,LEGGINGS
241105400000,-7.78,Optigal Poulethackbraten
165041100000,-8.99,Pelican ASC Tilapiafilets Salz/Pfeffer
830219333303,-3.0,"LADY'S TIGHTS CO_L,bronze"
816339523410,-3.0,"CLASSIC UNPADDED_90 D,white"
212480824000,-12.12,Da Emilio Asiago
152004200000,-3.386,SQ ANANAS STUECKE 270G
160912300000,-4.285,SOFT ICE CHOCOLATE & VANILLA 220ML
896600600000,0.0,Baby ensemble 2 pcs
101978600000,-5.3,Pringles Original
261500502300,-3.394,Aprikosen
514864100000,-3.0,L'Oréal Excellence Cool Creme 4.11 Braun
502008300000,-3.0,Calc Entkalker
130134600000,-0.41000000000000014,Bio Fiori Ricotta / Spinat
830219222220,-3.0,"LADY'S TIGHTS JE_M,black"
895595508611,0.0,"T-SHIRT_12-18 // 86,off white"
111742900000,-4.12,Milchbrötli mit Schoggistückli
802976400000,0.0,KIDS SNEAKER 3 PCS
815329724443,-3.0,"LADIES SHIRT EA_XL = 48/50,navy"
704554900000,-3.0,N°14 KNOTENBEUTEL 5L 100STK. 22/11x45CM
700364800036,-3.0,GM TABLE RUNNER RIB 45X150CM LIGHT PINK
822551800940,0.0,"BIO SHORTY DA UO_XL,blue"
157298600000,-4.1129999999999995,Alnatura Taboulé
104475400000,-4.104270316,Migros Bio Hirsotto mit Gemüse
513471400000,-3.0,HAWAIIAN FACE SF 30
821171400910,-3.0,"MEN'S SLIP BASIC_XL,white"
746192000000,-3.0,MAGIC UNICORN TATTOO SET
264780513200,-3.2800000000000002,Migros Bio Melone Charentais
833901500011,0.0,"Baseball cap_one size,offwhite"
230103043000,-13.01,Waadtländer Bratwurst
130734000000,-3.88,Trué fruits yellow smoothie
200616100000,-9.85,Mozzarella laktosefrei aha!
251435930000,-5.07,Grill mi ASC Pangasius Spiessli mar
230104070100,-10.01,Schweins-Cipollata
106272600000,-4.02,Port of Spices Red Hot Jalapeno
151041000000,-3.7199999999999998,YOU Konfitüre Pfirsich
896200306874,0.0,"LONGSLEEVE SHIRT_4-6 // 68,beige"
896200508060,0.0,"LONGSLEEVE SHIRT_8-12 // 80,green"
515227900000,-3.0,TruBlend Matte Made Foundation L30 Golden Ivory
523020900000,-3.0,JEP JASMIN SECRET SHOWER OIL
277180411200,-3.375,Migros Bio Bundzwiebel
525169100000,-3.0,Love Nail polish 120 I am the Moment
100165800000,-3.0,Noxana
724221000000,-3.0,"PALETTE PAINTING PAD, 50PAGES"
517821300000,-3.0,MNY IAA LOESCH CONCEAL 05
816339521303,-3.0,"CLASSIC UNPADDED_85 B,pouder"
154000300000,-24.817,Corned Beef
705026900009,-3.0,NOZZLE CROCUS
513130700000,-3.0,GIL AS SPLASH SEA MIST
513822600000,-3.0,I AM SH POMGRAN&BERGAMO
896200409840,0.0,"SWEATSHIRT_24-36 // 98,blue"
849124200000,0.0,SORT KW12.23 TIGER SCHOOLBAG PRO
100169100000,-3.0,V-Love 45% Choco Nuts
815530724320,-3.0,"Sloggi Zero Feel_L = 44/46,black"
720222500000,-3.0,CDA KS 825 2ST
821173400648,0.0,"MEN'S SHORT MEDI_S,night blue"
848314900564,-3.0,"HIGHLIGHT_L,khaki"
747353200000,-3.0,FISHER-PRICE KEYCHAIN
161642200000,-3.623,Farmer's Best Gemüse Bretagne
821169300840,-3.0,"Sloggi Men Start_L,blue"
720539600033,-3.0,"RINGBUCH STABQUA_000,drot"
848315900035,-3.0,"MIOMOJO BACKPACK_one Size,aubergine"
709313600000,-3.0,GM NAPKINS 40CM UNI DARK BLUE
896200500000,0.0,LONGSLEEVE SHIRT
815341100680,-3.0,"LADIES STRING BA_XXL,grey"
513671100000,-3.0,I am Anti-Age Handcreme
743411100000,-3.0,LEGO CITY 60383 ELECTRIC SPORTS CAR
832195930230,0.0,"Lady's sneakers_35-38,red"
158567900000,-4.413,Pancho Villa Soft Mini Tortillas
205018100200,-4.248,Joghurt Erdbeere
277080102300,-3.37,Migros Bio Knoblauch
821170500620,-3.0,"MEN'S SHORT LONG_S,black"
823722600000,-3.0,Men's socks Wool 2-prs
805426617640,0.0,"GIRLS SWIMSUIT_176,blue"
823709200480,-3.0,Men's socks Trekking 1-prs
102790700000,-3.66,Aus der Region Birnendicksaft
815335924420,-3.0,"LADIES SHORTY MU_XL = 48/50,black"
514906700000,-3.0,TAFT ULTRA STYLING GEL HG4
271402502500,-3.582,Cherrytomaten gemischt
838100433343,0.0,"Men's T-shirt_L,navy"
821169901020,-3.0,"Sloggi Men GO AB_XXL,black"
703763700000,-3.0,1.2L&1.2L DOUBLE LAYER CONTAINER
512610100000,-3.0,Actilens Refresh solution
804991308057,0.0,"BABY BOY'S PANTY_8-12 // 80,orange"
709330000000,-3.0,GM PM 30X42CM TEAR OFF COLORING
804989917641,0.0,"BOYS PANTY_176,light blue"
500533100000,-3.0,EXELIA SUMMER FEELING 1.5
212516700000,-12.123,St. Albray Scheiben
130549000000,-6.199,Poulet Curry grün
720540500000,-3.0,Z-TASCHE A4 80MY 30ST
703563200000,-3.0,GREENPAN OPEN FRYPAN 20 CM GENEVA
101417100000,-2.4624455899999997,Sun Queen Sweet & Salty Mix Curry
130208600000,-2.8230000000000004,Anna's Best Pizza Raclette
815342100420,-3.0,"LADIES BRAZILIAN_L,black"
277202105200,-3.37,Peterli glatt
513483900000,-3.0,AS SENS. EXP. TUBE
844453400000,0.0,KI-SANDALE BIARRITZ
745236000000,-3.0,RVB TIPTOI® GLOBE
806352817920,0.0,"SHIRT LS_6-8 // 122/1,black"
232317081000,-10.733,Rapelli Rapellino classico Schale kl.
243996505000,-9.04,Don Pollo Poulet-Nuggets
746386300000,-3.0,EICHHORN KLOPFBANK
709359300000,0.0,GM SERV 1/8 WORDING 25PCS 2ASS-ITALY 23
111736500200,-3.922,Aus der Region Schlumbergerli
519068600000,-3.0,ARD NAIL ADD NUDE FRENCH
212521700000,-9.85,Brillat Savarin
520623100000,-3.0,MOLFINA INTIMATE WET WIPES
747319700000,-3.0,"BUNDLE/ TONIEBOX, LILA"
131023600000,-3.48,Anna's Best Salade Mesclun
748755000000,-3.0,LEGO CLASSIC 11013 KREATIV-BAUSET
511062500000,-3.0,REXONA MEN DEO RO MAX.COB
815341900380,-3.0,"LADIES BODY BASI_M,grey"
724235600000,0.0,"KERAMIKFIGUR IN TASCHE, 4 ASS."
511970400000,-3.0,Kneipp Bade-Essenz Entspannung Pur
160359800000,-1.2850000000000001,Crème d'or Fior di Latte & framboise
703789500000,0.0,Swing glass 0.2l
105362200000,-5.412768282,Migros Bio Fairtrade Cashewnüsse
703907000000,-3.0,PAPIER-BACKFOERMCHEN WEISS
512166700000,-3.0,NR BAGNO IDRATANTE
205302700000,-5.577,Tradition Crème Vanille
526227300000,-3.0,Wet wipes Pure Duo FSC ®
848514600078,-3.0,"WALLET KIDS ELEP_one Size,taupe"
514931700000,-3.0,TAFT VOLUME MOUSSE 150ML
822551700905,0.0,Men's shorts
740501500000,0.0,MAGNETI'BOOK ASS.
744980900000,-3.0,RUMMIKUB TRAVEL
121507400000,-3.4699999999999998,Sirup Orange
802974130020,0.0,"KIDS SNEAKER 5 P_27-30,black"
111763040000,-3.92,M-Classic Sandwiches IP-SUISSE
511953200000,-3.0,Kneipp Naturkind bubble bath adventure treasure
130210900000,-5.82,Migros Bio Pizza Margherita Dinkelt.
747336800000,-3.0,WOODY CROCODILE-PULL ALONG
880428011042,-3.0,"JEANS_4 - 5 // 110,medium blue"
847941024210,-3.0,"FROTTESOHLE (1 P_42/43,white"
513815600000,-3.0,I AM SHOWER SENS. CA. NFB
160376700000,-4.47,V-Love Oat Coffee Caramel & Cookie
101342100000,-3.0,M&M's Peanuts
748776600000,-3.0,LEGO FRIENDS 41707 TREE-PLANTING VEHICLE
889000813411,0.0,"BIO LONGS.SHIRT_8 - 9 // 134,off white"
748069300000,-3.0,PLAYMOBIL 70809 CRYSTAL FAIRY MIT EINHOR
847942800000,-3.0,SOFTGEL EINLAGE
513384300000,-3.0,LABELLO NATURALLY ACAI
517645400000,-3.0,MNY RAL SSTAY24 COF 880
805428306837,0.0,"BABY BATHING NAP_4-6 // 68,old rose"
101403700000,-5.461,Party Crunch Nutz
282294200095,-65.32300000000001,Echinacea
241103200900,-7.78,Optigal Sticks mariniert
500527700000,-3.0,M-PLUS WEICHSP LAVEN 1.5L
514741600000,-3.0,I AM COCONUT CONDITIONER
821171601020,-3.0,"MEN'S SHORT MEDI_XXL,black"
831227330210,-3.0,BIO Lady's socks Dots 2-prs
212408942000,-12.11,Bio Bärlauch Rebell
251360920000,-8.083,Lachs geräuchert Norwegen
832517222240,0.0,"Leggings Seamles_M,blue"
106504000000,-4.74,Bon Chef Rahmsauce
703729200000,-3.0,"SPAGHETTIDOSE 1.8L , WEISS"
815335124120,-3.0,"LADIES SLIP MAXI_S = 36/38,black"
848610200000,-3.0,SHOPPING BASKET KANGURO
521103700000,-3.0,MIBEBE BIO SWEETPOT. BEEF 190
728700600000,-3.0,GESCHENKTASCHE S 21x8x18CM
525152800000,-3.0,Nail polish 266 Naughty Nau
151076000000,-3.727,Aus der Region Konfitüre Erdb-Rhab.
722491600000,0.0,KIDS STEMPEL ANIMALS 12ST
120935600000,-3.35,Tuca Passion Zero
823708900484,-3.0,Men's socks Super Cotton 1-prs
523017900000,-3.0,Jonzac Revitalizing night cream
896324609228,0.0,"TUTA_18-24 // 92,pink"
522207000000,-3.0,Actilife Vision Plus
845037802940,-3.0,"KI-BADESLIPPER R_029,blue"
842930504120,-3.0,"HE-HAUSSCHUH OLT_041,black"
205052400200,-4.248,Joghurt aus Schafmilch Himbeere
232364200000,-10.599,Saucisse geante Valais cherm
830219622225,-3.0,"LADY'S TIGHTS CO_M,choco"
816338922310,-3.0,"ACTIVE WIRELESS_85 C,white"
889001000000,0.0,BIO LONGS.SHIRT
747188000001,-3.0,Tableware set melamin 4pcs
156071100000,-3.89,Da Emilio Caponata
806550235125,0.0,"KIDS CAP_4-6years / 5,royal blue"
805427906841,0.0,"UVP SWIM SET_4-6 // 68,light blue"
806550500000,0.0,KIDS CAP
702866600000,-3.0,SEIFENSCHALE LINIEN W
720689200000,0.0,Rubber folders A4 assorted
721845100000,-3.0,BBUCH A6 LOVE 4MM
109095300000,-3.0,Nutri soft Rind
844986102840,0.0,"KI-BADESLIPPER P_028,blue"
113333800000,-4.8,Rüebli Torte 10cm
511853400000,-3.0,Sanactiv Herpes Patch
880420613442,-3.0,"JEANS_8 - 9 // 134,medium blue"
220658100000,-10.625,Schweins Pampassteak
523404600000,-3.0,LAVErA BODYLOTION ROSE
514891600000,-3.0,I am Intensiv Aufheller Mèches
889001011611,0.0,"BIO LONGS.SHIRT_5 - 6 // 116,off white"
106656900000,-1.11,Heinz Curry Gewürz Ketchup
836101800000,0.0,Ladies' top
101093900000,-3.0,Cola Fröschli
720654000000,-3.0,PAP SCISSOR FOR KIDS RED/BLUE
260206601000,-3.258,Äpfel Cox Orange süss-säuerlich
746567400000,-3.0,MY LITTLE BABY ANNABELL DOLL 36CM
709012500044,-3.0,ME VACUUM BOTTLE DW 300ML TURQUOISE
113620100000,-0.1200000000000001,Dänenstollen
109044800000,-3.0,Sterilcat Lachs
723550700000,-3.0,GP BALLONE 70G 3MX70CM FSC
708238500000,-3.0,APPLIKATION SAFARI ASS.
830216600000,-3.0,Damen Strumpfhosen Young Trend
516014800000,-3.0,MH LAST PERF MM LIP 900
895214807481,0.0,"TROUSERS_6-8 // 74,light grey"
101950300000,-5.303,Zweifel Paprika
101010800000,-3.0,Swizzels Double Dip
891526660675,-3.0,"BIO BABY BODY 5-_62/68,light beige"
525000400000,-3.0,Nivea Ultra Strong Styling Spray
704263900000,-3.0,OSRAM LED STAR PIN 20W G4
747068800000,-3.0,TELLER NEMO
111935200000,-3.92,M-Classic Krustenbrötchen
806039017728,0.0,"PYJAMA_3-4 // 98/10,pink"
806352718281,0.0,"T-SHIRT DOUBLE P_8-10 // 134/,light grey"
520241200000,-3.0,ALWAYS ULTRA NORMAL+ 26
521003100000,-3.0,ALN APPLE BAN MILLET 190g
110269900000,-5.303,Gran Pavesi Sfoglie Olive
816340924120,-3.0,"DUO HIPSTER_S = 36/38,black"
848313500343,-3.0,"TROLLEY GLIDER_S,navy"
212421100000,-9.853,Chavroux Scheiben Duo
749308000000,-3.0,WOODY PUZZLE WITH CAPITAL LETTERS FSC
230640500000,-7.599,Saucisson de Fribourg
210539600000,-6.4399999999999995,Bio Paneer Nature
204501100000,-4.4830000000000005,Chiefs Drink Coffee
200632200100,-6.4399999999999995,Cottage Cheese Gemüse
880370812231,0.0,"SHORTS 2-PCS_6 - 7 // 122,light red"
104020700000,-4.38,Aus der Region Urdinkel Härzli
511870200000,-3.0,HEALTH IX MULTIVIT GUM
895595509811,0.0,"T-SHIRT_24-36 // 98,off white"
746599000000,0.0,PANINI WM2022 QATAR ALBUM
802976230157,0.0,"KIDS SOCKS 3 PCS_31-34,orange"
131123000000,-3.48,Anna's Best Karotten gekocht
842256704110,-3.0,"UX-SNEAKER COURT_041,white"
701791400000,-3.0,ME C&T ASHTRAY ROUND GREY
513936600000,-3.0,I am Professional Manicure-Set 6tlg
816336920178,-3.0,"WIRED PADDED BRA_75 A,taupe"
748907890100,-3.0,DR. BIBBER_FR
805429200000,0.0,BABY GIRL BATHING NAPPY
842927503720,-3.0,"UX-CLOGS BLACK_037,black"
528529100000,-3.0,NYX PMU SFT MATTE LP CRM SAO PAULO
111916400000,-3.92,Baguettini hell glutenfrei aha!
210697100200,-12.12,Fondue Langentannen
153901500000,-3.641,M-SELEC MH M.ARTISCHOCKEN
823720130340,-3.0,Men's sneakers 5-prs
122042300000,-3.873,Biotta Bio Mango Mix
700346600030,-3.0,POT HOLDER 2ER RED
110218500000,-5.3,Taralli Finocchio
746799500000,0.0,WOW! POD - DISNEY CLASSIC ASS.
818630024143,-3.0,"LADY'S NIGHT SHI_S = 36/38,navy"
514662600000,-3.0,I am Fabulous Length Shampoo
815340300320,-3.0,"LADIES SLIP MAXI_M,black"
205081500000,-1.249688646,Saison-Joghurt Mandarine
895594909238,0.0,"TOP_18-24 // 92,rose"
823720530484,-3.0,"Men's socks Boot_43-46,anthra"
204003100300,-4.48,Vollmilch Past Beutel IP-SUISSE
220255130011,-27.46,Rinds Clubsteak IP-SUISSE
130108500000,-4.7330000000000005,Anna's Best Ravioli Eringer
895595508646,0.0,"T-SHIRT_12-18 // 86,water blue"
518602300000,-3.0,Perfect Match Foundation 2.N Vanilla
107113500000,-12.251,M-Classic Espresso gemahlen 250g
831225830237,-3.0,Lady's socks Bamboo 2-prs
818816600480,-3.0,"Hipster Super Ab_L,grey"
831225929374,-3.0,Lady's socks Wool 2-prs
104217200000,-3.606,Farmer Croc Apfel& Zimt Knabbermüesli
815335424210,-3.0,"LADIES SLIP MULT_M = 40/42,white"
896600606880,0.0,Baby ensemble 2 pcs
110530000000,-2.4700000000000006,Choc Midor Waffeln Classico
706230290100,-3.0,MIOBRILL ERSATZKOEPFE PFANNEN 2STK
806550835342,0.0,"KIDS CAP_8-12years /,med.blue"
210606224200,-12.12,Brünig Käse
519301600000,-3.0,Color Riche lipliner 374 Intense Plum
804990906840,0.0,"BOYS SHORTS_4-6 // 68,blue"
106410000000,-3.86,Migros Bio Senf grobkörnig
746573200000,-3.0,STEFFI LOVE DOLPHIN FUN
210498624100,-12.12,Sternenberger mild
831226730343,-3.0,Lady's knee socks Cotton & Wool 1-prs
106610500000,-5.859999999999999,M-Classic Mayonnaise
510408500000,-3.0,Candida Interdental Pyramid-Bürstchen
830223011143,-3.0,"LADY'S TIGHTS AB_S,marine"
130449600000,-5.09,Anna's Best Sandwich Brie
523410000000,-3.0,Lavera Q10 Glow Moisturizing Cream
512510200000,-3.0,ARAD BADESALZ
706231290001,-3.0,MIOB ABWASCHBÜRS_GESCHIRR RUND
896600605605,0.0,Baby ensemble 2 pcs
805427211628,0.0,"GIRLS UVP SHIRT_116,pink"
200605200100,-6.4399999999999995,Hüttenkäse Kräuter
111793105200,-4.66,Teigosterhase Schoggi
252206200000,-16.560000000000002,KREVETTEN BUTTERFLY
702872000000,-3.0,VENTILSTOPFEN ABLAUF
723074600015,-3.0,ZYLINDERKERZE 80X40MM_CREME
204104200200,-7.708,Bio Rahm Past
526802100000,-3.0,pH balance Duschgel ohne Parfum
701515900002,-3.0,RIGA BOWL 20CM
832196130206,0.0,"Lady's socks 2-p_35-38,lilac"
517902300000,-3.0,MNY MASC COL CB VERYB
748662600000,-3.0,PANTHER AIRPORT FIRE ENGINE
802973430120,0.0,"KIDS SNEAKER 3 P_31-34,black"
130308000000,-2.037,Anna's Best Kartoffelsalat
700160800007,-3.0,FINE LINE DINNER PLATE 26CM
823720928620,-3.0,Men's knee socks Everyday 1-prs
802022730142,0.0,kids ankle socks 5-pcs
230101152001,-7.73,Bratwurst-Schnecke mit Bärlauch
704547500000,-3.0,N°50 BACKOFENEINLAGEN 5STK. 41x46CM
520569700000,-3.0,MILETTE NATURALS LARGE 6
845043503337,-3.0,"KI-BADESLIPPER M_033,fuchsia"
896400609280,0.0,"TROUSERS_18-24 // 92,grey"
519322000000,-3.0,Infaillible 2-Step lipstick 404 Stay Framboise
816337222511,-3.0,"DUO WIRED PADDED_95 C,offwhite"
230531681700,-10.733,Toggenburger Landwurst
830221600000,-3.0,Damen Strumpfhosen Recycled
232333001900,-10.733,Rapelli Salami nostranella
210429722000,-12.12,Sélection Arvenkäse
101027800000,-3.0,Ricola Gletscher- minze ohne Zucker
806550235060,0.0,"KIDS CAP_2-4years / 5,green"
101939000000,-5.303,Eldorado la tradizionale
702311800000,-3.0,AL BIALETTI 3 CUPS MOKA EXPRESS
514825700000,-3.0,L'Oréal Excellence Creme 8.1 Helles Aschblond
720122600000,-3.0,PASSEPARTOUT
121300800000,-3.3529999999999998,Eve Litchi 0.0% alkoholfrei
120802000000,-3.42,M-Classic Aquella grün
704258000000,-3.0,OSRAM LED ST CL A60 KLAR E27
521034100000,-3.0,Red Bee
153915300000,-3.641,M-Classic Spargelbouquet
816340124420,-3.0,"DUO SHORT_XL = 48/50,black"
815534900120,-3.0,"Sloggi Zero Micr_XS,black"
150103000000,-4.518,Kondensmilch gezuckert
501113400000,-3.0,HM SUP ULTRA SPULGLANZ
804990212843,0.0,"BOYS SHORTS_128,navy"
838101122276,0.0,"Men's T-shirt_M,med.beige"
705099200000,-3.0,bread baking pan
844977202640,-3.0,"KK-HAUSSCHUH BOS_026,blue"
115090700000,-5.932,Kuchenteigschale
204515700000,-4.4830000000000005,Ovo
120881100000,-3.3529999999999998,San Benedetto Mineral ohne CO2
511637300000,-3.0,MICHALSKY PROVOCATIVE EDT
818523500505,0.0,"LADY'S PYJAMA_XL,mint"
708003900000,-3.0,"CLEVERBAG AKTIVE FRISCHE 20L, 20 STK"
130434300000,-6.13,Anna's Best MSC Sandwich Thon
823199030341,0.0,"Men's sneakers 2_39-42,light blue"
748100600000,-3.0,PLAYMOBIL 71182 KNIGHT FAIRY JOSY
741409000000,0.0,W23 LEGO CITY 60371 EMERGENCY VEHICLES
740107800000,-3.0,EVI LOVE BALLOON ASS.
210439524100,-12.12,Ittinger Burgherrenkäse
210117826200,-9.85,Stark wie de Wicki
513923400000,-3.0,I am Professional Concealerpinsel
113309500000,-4.8,Carac gross
832726044420,0.0,"Stay-Up Fashion_XL,black"
277200509200,-3.0,Peterli gekraust
101535500000,-3.0,Torino Blond
842253803740,-3.0,"UX-SCHUH TOKYO_037,blue"
816337622410,-3.0,"WIRELESS PADDED_90 C,white"
705098600000,-3.0,Cake mold
704100200010,-3.0,K-BÜGEL UNIV 4ST WEISS
816337821320,-3.0,"DUO WIRELESS UNP_85 B,black"
804991308041,0.0,"BABY BOY'S PANTY_8-12 // 80,light blue"
236791160000,-10.733,Del Maître Bauernterrine
514629700000,-3.0,I am Intense Moisture Shampoo
109020600000,-3.0,EC BIO RIND 100G
841763403738,-3.0,"DA-CLOGS PINK_037,rose"
520568300000,-3.0,MILETTE MIDI 3
220220085000,-26.769,M-Budget Rindshackfleisch
803583418238,0.0,"SHIRT DOUBLE PAC_8-10 // 134/,rose 1"
113817800000,-1.8,Vermicelles Becher
849126000080,0.0,"PRESCHOOLER BACK_one Size,grey"
104239900000,-3.61,YOU Bio Protein Müesli
528562000000,-3.0,NYX PM CSWS FNDTN BFF
230100155000,-7.73,Grill mi Grillschnecken
746961290000,-3.0,ABC SRF 3 ORIGINAL_D
502048100000,-3.0,Potz Inox & Ceramic
120803400000,-3.426,Acqua Nostrana mit CO2
816341324179,-3.0,"DUO SHORT_S = 36/38,mud"
502044800000,-3.0,POTZ BADREIN NFB
275400711400,-3.37,Extra Spargeln weiss
280115400000,-6.58,"M-Classic Fairtrade Minirosen, Bund 20 Stück, Stiellänge 40 cm"
843503604210,-3.0,"UX-BADESLIPPER B_042,white"
845051300000,0.0,IPANEMA FLIP FLOP TEMAS XI KIDS
526602800000,-3.0,No Cosmetics Slow Age Serum
510409100000,-3.0,CAN ECO ZAHNSEIDE KOKOS
830222411143,-3.0,"LADY'S TIGHTS OR_S,marine"
891909706281,-3.0,"BIO PANTS 3-PCS._062,light grey"
815527904020,-3.0,"LADIES SLIP MAXI_040,black"
844444103420,-3.0,"KI-SCHUH SPRINGF_034,black"
720690900000,-3.0,MESH BEUTEL A4
748663200000,-3.0,SPIDERMAN TITAN FIGUR
709016900085,-3.0,ME VACUUM CUP 140ML INOX
236700411000,-13.143,Rapelli Mini Fleischpastetli
513012300000,-3.0,NM P&C INTENSIVE CREME
702873400000,-3.0,Korb mit Druckknöpfen L grau
830224433303,-3.0,"LADY'S TIGHTS FI_L,bronze"
106692000000,-4.11,Heinz Tomato Ketchup
210129006500,-12.11,Burg Gryfenberg
815331724410,-3.0,"LADIES SLIP CLAS_XL = 48/50,white"
815338924210,-3.0,Women's briefs mini
130817900000,-3.493,Andros Apfel Himbeer
107112100000,-11.623,La Semeuse Nocturne 40 Pads
220432040010,-24.46,Kalbsbraten Schulter IP-SUISSE
120820200000,-3.3529999999999998,Knutwiler Himbeer-Melisse
220255300010,-27.5,Porterhouse Steak IP-SUISSE
106411400000,-3.86,M-Classic Senf scharf
701154400001,-3.0,"Premium Whiskey Acqua checkered 2 pieces, 36cl"
831213930384,-3.0,Lady's socks Relax 2-prs
893289060437,0.0,"BABY SOCKS 7 PCS_23-26,old rose"
104221600000,-7.813,Ovomaltine Müesli Plus
700347200030,-3.0,GM KT EDELWEISS SET/2 RED
153012000000,-3.64,Bio Rote Kidney-Bohnen
205203500000,-4.248,Bifidus Mango Joghurt
521073900000,-3.0,HiPP Bio Fruchtpause Apfel-Birne 100g
271781013300,-3.44,Migros Bio Snack Peperoni
131322100000,-3.0,Migros Daily Wrap Curry Lentil Dal
805428600000,0.0,JACKET
746794800000,-3.0,KEELECO ADOPTABLE WORLD 16CM ASS.
514830500000,-3.0,Garnier Belle Color 21 Helles Goldbraun
703047300003,-3.0,NERO TAFELMESSER
816337820474,-3.0,"DUO WIRELESS UNP_90 A,beige"
109034000000,-3.0,M-Bud Suppe Huhn
740400700000,-3.0,ART N' CRAFT BRACELET FUN
720628100000,-3.0,KLEMMHEFTER A4 TRANSPARENT
114013120200,-4.8,Cremeberliner
205080100000,-4.253,M-Classic Joghurt Pfirsich-Passion
200703500000,-6.444713822000001,Migros Bio Mascarpone
843505303757,0.0,"SORT KW30 DAMEN_037,orange"
748685900000,-3.0,SMASHERS-EPIC EGG-SERIES DINO ASS.
815341700320,-3.0,"lLADIES TOP BASI_M,black"
815344000520,-3.0,"LADIES SLIP BASI_XL,black"
274780201000,-3.329,Migros Bio Knollensellerie
747177000001,-3.0,MILETTE SOCKS GIRAFFE
204500500000,-4.479688646,M-Classic Choco Drink
804798117738,0.0,"PANTY 5-PCS_3-4 // 98/10,rose 1"
700166500005,-3.0,PLATE OVAL 33CM ORGANIC WHITE
230641100000,-7.599,Tradition Chümiwürstli 2 Stück
510460200000,-3.0,ELMEX ZAHNHOELZER
519628200000,-3.0,Perfect Slim by Superliner eyeliner 03 Brown
511871600000,-3.0,HEALTH IX HAIR GUM VEGAN
205003000000,-4.25,Yogos Griechischer Joghurt Nature
832517033320,0.0,"Panty Seamless_L,black"
241151000000,-7.78,Optigal Pouletburger 6 Stück
120305600000,-3.423,Badoit
748954690100,-3.0,LES LOUPS-GAROUS DE THIERCELIEUX_FR
721127800000,-3.0,PAP PMARKER 1-3MM
702844400000,-3.0,K-BÜGEL KINDER 5ST BUNT
815339500520,-3.0,"LADIES TOP CLASS_XL,black"
708239100000,-3.0,AUFBÜMOTIV EINHORN
830217200000,-3.0,Damen Kniestrümpfe Cotton
703041100005,-3.0,FIRENZE MOKKALÖFFEL
821173500880,0.0,"MEN'S SHORT LONG_L,grey"
220424020010,-27.46,Kalbsgeschnetzeltes IP-SUISSE
113621500000,-5.12,San Antonio Colomba ohne kand. Früchte
818523600680,0.0,"LADY'S SHORTY_XXL,grey"
844454103043,0.0,"KK-SANDALE MALAG_030,marine"
746538300000,-3.0,BARBIE DWJ33 CHELSEA SORTIMENT
823723230320,-3.0,Men's socks Bamboo 2-prs
251317200000,-8.08,Bio Forellenfilets
131301700000,-6.5329999999999995,Migros Daily Baguette Salami
521002500000,-3.0,ALN APPLE 125g
746227600000,-3.0,MAJORETTE WOW 5ER SET 4ASS.
130143400000,-6.199,Gnocchi da patati
889200100000,0.0,LEGGINGS 2 PACK
528555000000,-3.0,NYX CSWS CONCEALER-ALBSTR
815329824410,-3.0,"LADIES BUSTIER E_XL = 48/50,white"
212437902500,-12.11,Morbier Monts de Joux
816339022520,-3.0,"ACTIVE WIRELESS_95 C,black"
